Order ID,Customer ID,Customer Name,Gender,Age,Customer Segment,Email,Phone,City,State,Order Date,Delivery Date,Delivery Status,Delivery Partner,Return Reason,Product ID,Product Name,Size,Unit Price,Quantity,Total Amount,Discount Applied,Payment Method,Payment Status,Review Rating,Customer Lifetime Value
ORD12097,9884,Harita Banerjee,Male,50,Retail,zcheema@example.com,9783083757,Gandhinagar,Rajasthan,17-06-2025,21-06-2025,Returned,Ekart,Customer Cancelled,3,Bisleri Water Bottle 1L,1L,113,12,1356,0.16,Debit Card,Failed,2.7,8470
ORD12098,2345,Gaurang Saini,Female,41,Retail,jagat71@example.net,7601438583,Ghaziabad,Gujarat,05-06-2025,09-06-2025,Returned,Ekart,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,13,338,0.01,Debit Card,Pending,1.8,5316
ORD12099,4193,Thomas Ghose,Other,28,Online,advaith43@example.com,9.11193E+11,Jamshedpur,Madhya Pradesh,23-12-2024,24-12-2024,Pending,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,9,234,0.05,Net Banking,Pending,4.4,15184
ORD12100,4245,Aarini Gill,Other,22,Wholesale,zjaggi@example.net,261226069,Uluberia,Uttar Pradesh,06-02-2025,15-02-2025,Returned,EcomExpress,Other,5,Bisleri Water Bottle 5L,5L,120,16,1920,0.28,Net Banking,Pending,3.1,7426
ORD12101,6368,Fitan Datta,Female,49,Retail,jhaveribalhaar@example.org,3911270439,Ichalkaranji,Karnataka,19-01-2025,26-01-2025,Returned,EcomExpress,Late Delivery,4,Bisleri Water Bottle 2L,2L,29,12,348,0.19,Cash on Delivery,Paid,1.3,10476
ORD12102,8144,Yauvani Borra,Other,41,Wholesale,anamika62@example.com,1919568542,Kadapa,Rajasthan,09-11-2024,17-11-2024,Returned,Delhivery,Other,5,Bisleri Water Bottle 5L,5L,120,7,840,0.21,Credit Card,Failed,4.8,2059
ORD12103,6288,Idika Kamdar,Other,64,Wholesale,basuvictor@example.org,6734591410,Vellore,Maharashtra,27-05-2025,04-06-2025,Delivered,EcomExpress,,2,Bisleri Water Bottle 500ml,500ml,26,4,104,0.15,Credit Card,Paid,3.7,9639
ORD12104,8002,Bimala Khatri,Female,32,Retail,nirja85@example.org,961114537,Shahjahanpur,Karnataka,16-11-2024,18-11-2024,Delivered,Delhivery,,1,Bisleri Water Bottle 250ml,250ml,138,18,2484,0.05,UPI,Pending,3.3,19466
ORD12105,2580,Sanaya Nigam,Male,34,Retail,sabharwalchameli@example.com,9.18417E+11,Rajpur Sonarpur,Karnataka,13-06-2025,14-06-2025,Pending,Ekart,,3,Bisleri Water Bottle 1L,1L,113,8,904,0.28,Debit Card,Paid,4.1,6289
ORD12106,3054,Yasti Iyer,Other,32,Online,zilmildara@example.net,8906964248,Burhanpur,Delhi,04-11-2024,12-11-2024,Pending,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,6,174,0.19,Debit Card,Paid,3.4,16625
ORD12107,6099,Frado Wason,Female,56,Retail,shenoyfaqid@example.com,9.17376E+11,Hubli–Dharwad,Maharashtra,31-10-2024,10-11-2024,Pending,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,8,960,0.28,Net Banking,Pending,4.5,20656
ORD12108,1025,Varenya Gara,Male,18,Online,niharika91@example.org,9.15993E+11,Morbi,Tamil Nadu,05-06-2025,11-06-2025,Pending,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,14,1932,0.03,Net Banking,Failed,4.7,16914
ORD12109,4702,Hemang Gade,Male,42,Online,gabamahika@example.net,8770733338,Ambattur,Telangana,10-06-2025,11-06-2025,Delivered,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,10,260,0.13,Debit Card,Failed,4.6,6500
ORD12110,9804,Rachana Pal,Male,48,Online,gabrielbadal@example.net,9.17687E+11,Proddatur,West Bengal,04-03-2025,06-03-2025,Pending,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,7,840,0.04,Cash on Delivery,Failed,2.4,18790
ORD12111,5212,Om Nanda,Other,29,Retail,chaitanya68@example.net,161381571,Vadodara,Delhi,19-11-2024,21-11-2024,Delivered,Delhivery,,4,Bisleri Water Bottle 2L,2L,29,10,290,0.01,Net Banking,Pending,3.5,6861
ORD12112,3828,Hitesh Gokhale,Other,45,Wholesale,chaturarajan@example.org,9.18412E+11,Saharsa,Uttar Pradesh,25-03-2025,28-03-2025,Pending,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,17,2040,0.21,Credit Card,Failed,2.4,16595
ORD12113,8649,Nachiket Sanghvi,Other,28,Wholesale,tanayandra@example.org,7528857877,Guna,Karnataka,08-12-2024,12-12-2024,Delivered,Ekart,,5,Bisleri Water Bottle 5L,5L,120,11,1320,0.16,UPI,Paid,2.9,19670
ORD12114,2503,Rachana Kalla,Male,63,Wholesale,lakshit68@example.com,7935485735,Udupi,Karnataka,10-12-2024,13-12-2024,Pending,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,11,286,0.14,Credit Card,Pending,1.7,8889
ORD12115,6036,Priya Sawhney,Male,37,Online,bhallachaaya@example.org,9.12627E+11,Kota,Madhya Pradesh,05-03-2025,06-03-2025,Returned,Ekart,Other,4,Bisleri Water Bottle 2L,2L,29,17,493,0.29,Net Banking,Pending,2.9,17023
ORD12116,7229,Ati Nath,Female,37,Wholesale,janujajaggi@example.net,1075265268,Jalandhar,West Bengal,18-09-2024,20-09-2024,Returned,Ekart,Other,4,Bisleri Water Bottle 2L,2L,29,20,580,0.15,Credit Card,Pending,3.2,15347
ORD12117,9092,Rohan Venkataraman,Female,45,Online,gchokshi@example.net,9410170897,Mathura,Maharashtra,17-08-2024,20-08-2024,Delivered,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,13,1794,0.3,Debit Card,Paid,2.4,7239
ORD12118,2018,Veda Mukhopadhyay,Female,18,Online,inaya48@example.org,7465557762,Bhilai,Gujarat,16-08-2024,25-08-2024,Delivered,XpressBees,,3,Bisleri Water Bottle 1L,1L,113,7,791,0.19,Cash on Delivery,Paid,4.5,16664
ORD12119,1864,Rohan Goel,Female,51,Online,daraadvaith@example.net,6110014180,Warangal,West Bengal,08-06-2025,17-06-2025,Returned,BlueDart,Customer Cancelled,2,Bisleri Water Bottle 500ml,500ml,26,17,442,0.11,Cash on Delivery,Pending,4.8,9039
ORD12120,8239,Reva Dugal,Other,42,Retail,teerth69@example.org,3423746116,Nangloi Jat,West Bengal,31-10-2024,02-11-2024,Delivered,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,7,840,0.11,Credit Card,Paid,2.7,16456
ORD12121,3355,Maanav Sabharwal,Female,48,Retail,bahriisaac@example.com,2915079284,Hazaribagh,Gujarat,14-06-2025,15-06-2025,Delivered,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,4,116,0.26,Cash on Delivery,Pending,1.2,9115
ORD12122,1681,Falak Sabharwal,Female,36,Retail,ridhitripathi@example.net,6731265094,Davanagere,Maharashtra,23-05-2025,01-06-2025,Returned,XpressBees,Customer Cancelled,4,Bisleri Water Bottle 2L,2L,29,18,522,0.04,Net Banking,Failed,1.6,20024
ORD12123,8223,Kavya Wagle,Female,39,Wholesale,kashvi20@example.org,9.10388E+11,Silchar,Telangana,28-04-2025,05-05-2025,Pending,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,7,840,0.28,Credit Card,Failed,4.1,11173
ORD12124,4083,Leena Ghose,Other,52,Online,manbir93@example.com,9.19775E+11,Phusro,Karnataka,08-04-2025,09-04-2025,Returned,Ekart,Damaged Product,4,Bisleri Water Bottle 2L,2L,29,15,435,0.29,Net Banking,Failed,4.2,7487
ORD12125,6865,Geetika Nanda,Other,34,Online,omyahanda@example.net,9.17958E+11,Fatehpur,Madhya Pradesh,03-06-2025,06-06-2025,Delivered,Ekart,,3,Bisleri Water Bottle 1L,1L,113,5,565,0.07,Net Banking,Failed,4.2,16524
ORD12126,5347,Urmi Dyal,Male,35,Online,hgoyal@example.com,9.14557E+11,Karnal,Gujarat,28-09-2024,04-10-2024,Pending,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,19,551,0.28,UPI,Failed,2.2,16759
ORD12127,6110,Om Lad,Female,31,Wholesale,yadavpooja@example.org,169796767,Raurkela Industrial Township,Tamil Nadu,20-02-2025,23-02-2025,Returned,BlueDart,Late Delivery,1,Bisleri Water Bottle 250ml,250ml,138,16,2208,0.03,Credit Card,Pending,2.5,17506
ORD12128,9620,Osha Barad,Female,48,Retail,bina24@example.org,1974540774,Raebareli,Madhya Pradesh,06-11-2024,15-11-2024,Returned,BlueDart,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,11,286,0.04,UPI,Pending,3.8,10619
ORD12129,6078,Sara Dixit,Male,43,Retail,bimalamane@example.net,3884116512,Jhansi,Gujarat,10-03-2025,19-03-2025,Pending,BlueDart,,3,Bisleri Water Bottle 1L,1L,113,18,2034,0.15,Cash on Delivery,Paid,3.7,6034
ORD12130,6046,Janaki Sani,Male,54,Retail,mohinibasak@example.org,1143798325,Chandrapur,Delhi,25-01-2025,29-01-2025,Delivered,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,17,493,0.25,UPI,Paid,2.9,14964
ORD12131,1806,Indali Chahal,Male,35,Retail,yashawinisundaram@example.org,9.19881E+11,Tirupati,Gujarat,25-01-2025,04-02-2025,Returned,Delhivery,Customer Cancelled,5,Bisleri Water Bottle 5L,5L,120,5,600,0.27,Debit Card,Pending,4.3,4335
ORD12132,2579,Kai Kaul,Other,53,Wholesale,raonandini@example.com,887029468,Kharagpur,Madhya Pradesh,29-07-2025,01-08-2025,Returned,Delhivery,Late Delivery,5,Bisleri Water Bottle 5L,5L,120,19,2280,0.12,Cash on Delivery,Paid,2.6,14874
ORD12133,1087,Anvi Biswas,Male,46,Wholesale,ananddipta@example.com,9.13025E+11,Davanagere,Delhi,23-03-2025,01-04-2025,Delivered,Delhivery,,1,Bisleri Water Bottle 250ml,250ml,138,13,1794,0.16,Cash on Delivery,Pending,3.5,6028
ORD12134,1988,Jyoti Ratta,Female,62,Wholesale,chhabravarsha@example.com,9.12385E+11,Saharsa,Delhi,06-02-2025,16-02-2025,Delivered,EcomExpress,,2,Bisleri Water Bottle 500ml,500ml,26,16,416,0.12,UPI,Pending,2.9,20007
ORD12135,6277,Dayita Balan,Female,26,Wholesale,utkarshmukhopadhyay@example.net,381833245,Durgapur,Tamil Nadu,18-01-2025,28-01-2025,Returned,EcomExpress,Other,4,Bisleri Water Bottle 2L,2L,29,17,493,0.05,Net Banking,Pending,4.2,10778
ORD12136,5054,Netra Chopra,Female,27,Online,bpai@example.com,3025432415,Katni,Madhya Pradesh,04-07-2025,05-07-2025,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,3,339,0.2,Debit Card,Pending,4.8,5070
ORD12137,1870,Waida Rai,Other,41,Online,solankiadvaith@example.org,9.11854E+11,Chennai,Delhi,08-02-2025,09-02-2025,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,9,1017,0.16,Debit Card,Failed,1.6,8491
ORD12138,2401,Hiral Om,Female,35,Online,amrita72@example.org,9.16885E+11,New Delhi,Gujarat,13-08-2024,20-08-2024,Delivered,EcomExpress,,2,Bisleri Water Bottle 500ml,500ml,26,5,130,0.14,Net Banking,Paid,3.7,5759
ORD12139,1744,Gagan Mani,Male,21,Online,vanshaissac@example.org,8139071324,Thanjavur,West Bengal,12-07-2025,22-07-2025,Delivered,Ekart,,4,Bisleri Water Bottle 2L,2L,29,10,290,0.16,Debit Card,Paid,4.9,8189
ORD12140,7209,Mitesh Basu,Male,38,Wholesale,siddharth53@example.com,9.19744E+11,Eluru,Gujarat,12-11-2024,22-11-2024,Pending,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,13,1794,0.02,Net Banking,Pending,4.9,11416
ORD12141,5906,Kashvi Rajagopal,Other,27,Online,kumerrobert@example.net,9.1199E+11,Siliguri,Rajasthan,02-07-2025,06-07-2025,Returned,Ekart,Late Delivery,5,Bisleri Water Bottle 5L,5L,120,11,1320,0.29,Credit Card,Failed,3.2,11402
ORD12142,1614,Keya Gade,Female,56,Wholesale,radha43@example.com,9.16773E+11,Belgaum,Karnataka,15-11-2024,18-11-2024,Returned,EcomExpress,Other,1,Bisleri Water Bottle 250ml,250ml,138,13,1794,0.16,UPI,Paid,4.6,14693
ORD12143,7143,Girindra More,Male,49,Retail,sbanik@example.net,9.15323E+11,Saharsa,Uttar Pradesh,18-04-2025,25-04-2025,Pending,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,15,2070,0.27,Debit Card,Pending,2,16162
ORD12144,6801,Panini Halder,Male,47,Wholesale,kaleguneet@example.com,7505586009,Bihar Sharif,Gujarat,04-03-2025,09-03-2025,Delivered,BlueDart,,3,Bisleri Water Bottle 1L,1L,113,20,2260,0.14,Credit Card,Pending,3.1,13996
ORD12145,3400,Zaitra Dhaliwal,Male,44,Wholesale,pwagle@example.org,9.19339E+11,Jamnagar,Telangana,04-10-2024,09-10-2024,Pending,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,15,1800,0.01,Net Banking,Failed,4.3,12418
ORD12146,9174,Faraj Ahluwalia,Other,52,Wholesale,quincy58@example.org,3943820888,Raebareli,Tamil Nadu,28-03-2025,06-04-2025,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,11,1243,0.06,UPI,Paid,1.1,4202
ORD12147,6407,Aarini Keer,Male,61,Online,shivanshsankar@example.com,9.1434E+11,Parbhani,Telangana,02-03-2025,08-03-2025,Returned,Ekart,Other,4,Bisleri Water Bottle 2L,2L,29,14,406,0.09,Net Banking,Paid,1.3,11380
ORD12148,5645,Zaitra Bala,Male,53,Wholesale,trivenisunder@example.net,998469055,Aligarh,Maharashtra,23-04-2025,02-05-2025,Delivered,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,7,182,0.14,Credit Card,Paid,2.5,18874
ORD12149,2605,Hemal Bahri,Male,47,Online,kevin39@example.com,1833629850,Bhiwani,Gujarat,28-11-2024,05-12-2024,Returned,BlueDart,Late Delivery,4,Bisleri Water Bottle 2L,2L,29,10,290,0.13,Debit Card,Failed,2.9,3964
ORD12150,4964,Girish Kalita,Other,20,Wholesale,halderchasmum@example.net,6905636433,Farrukhabad,Madhya Pradesh,28-08-2024,03-09-2024,Delivered,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,9,234,0.08,Cash on Delivery,Paid,1.9,6585
ORD12151,6314,Mekhala Murty,Male,42,Online,wranganathan@example.com,9.15215E+11,Surat,Karnataka,21-03-2025,28-03-2025,Delivered,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,13,338,0.2,Cash on Delivery,Pending,3.1,4654
ORD12152,8820,Niharika Sangha,Female,65,Online,tanvi74@example.org,6552151482,Khammam,Madhya Pradesh,17-05-2025,22-05-2025,Pending,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,4,480,0.17,UPI,Paid,2.3,6046
ORD12153,1062,Karan Manne,Female,51,Wholesale,ekhanna@example.org,9.17725E+11,Srikakulam,Madhya Pradesh,10-09-2024,17-09-2024,Delivered,Ekart,,5,Bisleri Water Bottle 5L,5L,120,13,1560,0.11,Cash on Delivery,Failed,2.2,3998
ORD12154,2788,Balendra Bedi,Female,21,Retail,vpall@example.org,2107591904,Karnal,West Bengal,24-02-2025,03-03-2025,Pending,Ekart,,3,Bisleri Water Bottle 1L,1L,113,4,452,0.03,Cash on Delivery,Paid,2,13156
ORD12155,8697,Christopher Mutti,Male,47,Wholesale,vsule@example.com,6139301256,Kadapa,Karnataka,27-04-2025,07-05-2025,Delivered,Delhivery,,1,Bisleri Water Bottle 250ml,250ml,138,10,1380,0.23,Cash on Delivery,Pending,2.7,11895
ORD12156,5710,Gaurang Lanka,Female,54,Online,owen46@example.net,6636884049,Mahbubnagar,Madhya Pradesh,24-01-2025,30-01-2025,Delivered,Ekart,,5,Bisleri Water Bottle 5L,5L,120,16,1920,0.19,Net Banking,Paid,3.2,8074
ORD12157,4265,Aashi Sankar,Male,18,Retail,chandanidalal@example.net,2832081871,Orai,Rajasthan,17-03-2025,20-03-2025,Pending,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,4,552,0.07,UPI,Paid,3.4,12208
ORD12158,5541,Widisha Divan,Female,42,Online,pranavbala@example.org,1059529373,Jammu,Karnataka,10-08-2024,18-08-2024,Pending,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,4,480,0.09,Net Banking,Pending,1.3,17712
ORD12159,3514,Omkaar Rattan,Male,32,Wholesale,karpenathan@example.com,9.14712E+11,Agra,Tamil Nadu,20-09-2024,30-09-2024,Pending,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,13,1469,0.28,Net Banking,Failed,4.7,12923
ORD12160,4244,Onkar Gaba,Male,62,Online,pathakanay@example.net,9.13977E+11,Hindupur,Madhya Pradesh,26-01-2025,01-02-2025,Delivered,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,5,690,0.22,Credit Card,Paid,4,5519
ORD12161,8793,Henry Choudhry,Other,23,Online,rattiwakeeta@example.org,9.1924E+11,Indore,Gujarat,13-10-2024,16-10-2024,Returned,Ekart,Late Delivery,4,Bisleri Water Bottle 2L,2L,29,6,174,0.23,Credit Card,Paid,4.9,6779
ORD12162,6818,Vedant Chada,Female,35,Wholesale,dominicdixit@example.com,9.14842E+11,Bhiwani,Madhya Pradesh,07-05-2025,08-05-2025,Returned,EcomExpress,Other,5,Bisleri Water Bottle 5L,5L,120,11,1320,0.2,Credit Card,Pending,3.1,19035
ORD12163,7904,Devansh Gade,Other,45,Retail,sethikai@example.org,2320142141,Dindigul,Tamil Nadu,14-08-2024,23-08-2024,Pending,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,18,2034,0.13,Net Banking,Failed,2.1,4110
ORD12164,4053,Agastya Butala,Other,34,Online,xsane@example.org,9.19858E+11,Thiruvananthapuram,Maharashtra,22-09-2024,25-09-2024,Delivered,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,5,145,0.07,Cash on Delivery,Paid,3.5,12873
ORD12165,3545,Praneel Kala,Female,34,Wholesale,banerjeeisaac@example.net,6556572343,Amroha,Maharashtra,15-03-2025,20-03-2025,Returned,Delhivery,Customer Cancelled,2,Bisleri Water Bottle 500ml,500ml,26,2,52,0.14,UPI,Paid,4.9,12553
ORD12166,8424,Aachal Goyal,Other,59,Wholesale,advikamurty@example.org,553033505,Gudivada,Maharashtra,10-03-2025,11-03-2025,Returned,EcomExpress,Customer Cancelled,1,Bisleri Water Bottle 250ml,250ml,138,8,1104,0.09,Debit Card,Pending,3.8,2570
ORD12167,8408,Qabil Nair,Other,24,Wholesale,tiwariaarav@example.org,9.1979E+11,Sultan Pur Majra,Karnataka,06-05-2025,14-05-2025,Delivered,XpressBees,,1,Bisleri Water Bottle 250ml,250ml,138,3,414,0.21,UPI,Failed,5,6195
ORD12168,1417,Orinder Mallick,Other,40,Retail,ronithpant@example.net,9152029740,Shivpuri,Madhya Pradesh,06-08-2024,14-08-2024,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,4,452,0.14,UPI,Pending,1.8,8415
ORD12169,8544,Harshil Ahuja,Female,43,Online,niharikaraju@example.org,9.13088E+11,Mirzapur,Uttar Pradesh,30-06-2025,01-07-2025,Returned,XpressBees,Damaged Product,1,Bisleri Water Bottle 250ml,250ml,138,11,1518,0.23,Debit Card,Pending,4.4,19738
ORD12170,4953,Lohit Venkatesh,Female,63,Retail,pratyushbedi@example.net,6709959016,Miryalaguda,Delhi,06-06-2025,16-06-2025,Delivered,XpressBees,,3,Bisleri Water Bottle 1L,1L,113,6,678,0.03,UPI,Paid,2.6,20454
ORD12171,1989,Bhanumati Pal,Male,64,Retail,tbora@example.com,8153122061,Solapur,Uttar Pradesh,19-01-2025,21-01-2025,Returned,EcomExpress,Late Delivery,4,Bisleri Water Bottle 2L,2L,29,16,464,0.09,UPI,Failed,3,1627
ORD12172,1827,Leela Toor,Other,61,Online,gouramruta@example.com,112386358,Jamalpur,Uttar Pradesh,17-05-2025,19-05-2025,Delivered,Ekart,,4,Bisleri Water Bottle 2L,2L,29,14,406,0.27,Credit Card,Failed,2.9,5613
ORD12173,7209,Vasudha Purohit,Other,51,Wholesale,halderansh@example.com,9679453766,Bongaigaon,Delhi,11-06-2025,20-06-2025,Delivered,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,10,260,0.28,Cash on Delivery,Paid,2.5,15971
ORD12174,9227,Gavin Mistry,Male,23,Wholesale,reva22@example.com,9.13306E+11,Bettiah,Tamil Nadu,04-06-2025,07-06-2025,Returned,Ekart,Customer Cancelled,3,Bisleri Water Bottle 1L,1L,113,3,339,0.22,UPI,Paid,1.3,10536
ORD12175,9838,Unni Nayar,Other,54,Wholesale,ekbaldate@example.com,9.12333E+11,Rajahmundry,Gujarat,11-03-2025,20-03-2025,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,11,1243,0.08,Credit Card,Failed,2.1,18101
ORD12176,1066,Zayan Sankar,Male,28,Online,daveaashi@example.net,8341597585,Bidar,Rajasthan,20-05-2025,22-05-2025,Delivered,XpressBees,,3,Bisleri Water Bottle 1L,1L,113,17,1921,0.09,Net Banking,Failed,4.2,12075
ORD12177,7973,Deepa Khurana,Female,65,Online,fsarna@example.org,9.14601E+11,Dewas,West Bengal,03-01-2025,04-01-2025,Returned,EcomExpress,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,10,260,0.28,Credit Card,Paid,4.1,19121
ORD12178,2292,Jason Thaker,Male,50,Retail,girindra89@example.org,9.14941E+11,Kozhikode,Karnataka,30-03-2025,05-04-2025,Pending,Ekart,,3,Bisleri Water Bottle 1L,1L,113,3,339,0.22,Credit Card,Paid,2.9,15079
ORD12179,2216,Orinder Natt,Male,63,Retail,nimratmajumdar@example.org,7412859340,Morena,West Bengal,02-05-2025,04-05-2025,Delivered,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,3,360,0.12,Cash on Delivery,Pending,3.2,9849
ORD12180,2285,Ria Kurian,Female,65,Online,unnatimody@example.net,3170393947,Korba,Gujarat,30-12-2024,07-01-2025,Pending,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,4,452,0.1,Credit Card,Paid,2.6,6057
ORD12181,8567,Tristan Gopal,Other,53,Retail,rgole@example.com,520782241,Vasai-Virar,Delhi,26-11-2024,30-11-2024,Returned,BlueDart,Late Delivery,3,Bisleri Water Bottle 1L,1L,113,3,339,0.06,Debit Card,Paid,2.9,16140
ORD12182,5105,Nicholas Toor,Male,37,Online,ochaudhari@example.org,9.19666E+11,Purnia,Uttar Pradesh,12-01-2025,15-01-2025,Delivered,Ekart,,3,Bisleri Water Bottle 1L,1L,113,12,1356,0.25,Net Banking,Paid,1.3,2504
ORD12183,9926,Kabir Issac,Male,60,Online,ishani17@example.com,9.16672E+11,Howrah,Karnataka,01-05-2025,10-05-2025,Returned,BlueDart,Customer Cancelled,4,Bisleri Water Bottle 2L,2L,29,16,464,0.29,Credit Card,Failed,2.7,19302
ORD12184,3296,Noah Muni,Other,49,Retail,ayaan56@example.com,252182495,Bidhannagar,Madhya Pradesh,14-06-2025,24-06-2025,Delivered,XpressBees,,3,Bisleri Water Bottle 1L,1L,113,13,1469,0.03,Cash on Delivery,Paid,2.6,17858
ORD12185,2304,Benjamin Bajaj,Female,47,Online,kkumar@example.org,1946226819,Bhilwara,Gujarat,16-10-2024,21-10-2024,Pending,BlueDart,,3,Bisleri Water Bottle 1L,1L,113,18,2034,0.14,Debit Card,Failed,4.7,12233
ORD12186,5612,Indrajit Patla,Male,59,Online,omajasidhu@example.org,368728761,Ichalkaranji,Madhya Pradesh,10-11-2024,16-11-2024,Returned,XpressBees,Customer Cancelled,1,Bisleri Water Bottle 250ml,250ml,138,10,1380,0.23,UPI,Paid,2.2,10531
ORD12187,6931,Udant Rana,Male,64,Retail,pandyarachita@example.net,935816742,Thiruvananthapuram,Telangana,01-07-2025,10-07-2025,Pending,Delhivery,,1,Bisleri Water Bottle 250ml,250ml,138,11,1518,0.11,Net Banking,Failed,1.2,13460
ORD12188,7699,Timothy Walia,Female,51,Online,lkibe@example.org,3983791429,Naihati,Madhya Pradesh,30-07-2025,05-08-2025,Delivered,Delhivery,,4,Bisleri Water Bottle 2L,2L,29,18,522,0.19,Net Banking,Paid,2.6,14974
ORD12189,2810,Eshana Keer,Female,42,Retail,ojha@example.org,889806158,Rampur,Delhi,05-07-2025,09-07-2025,Returned,Ekart,Other,1,Bisleri Water Bottle 250ml,250ml,138,9,1242,0.05,UPI,Failed,3.8,20472
ORD12190,2788,David Anne,Other,26,Retail,jhaveriagastya@example.net,2181810086,Bijapur,Delhi,11-03-2025,18-03-2025,Pending,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,2,52,0.1,Net Banking,Pending,2.2,5653
ORD12191,2400,Sudiksha Sethi,Female,58,Wholesale,jagatdora@example.org,9.16497E+11,Nanded,Telangana,09-01-2025,14-01-2025,Delivered,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,8,232,0.07,UPI,Failed,1.4,10806
ORD12192,2306,Damyanti Natarajan,Other,49,Retail,aarush49@example.net,1087865767,Hapur,Madhya Pradesh,19-11-2024,24-11-2024,Pending,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,4,452,0.29,UPI,Paid,2.8,6754
ORD12193,1153,Siddharth Oommen,Other,20,Wholesale,zinal00@example.net,9.11902E+11,Jamalpur,Maharashtra,03-02-2025,09-02-2025,Pending,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,3,339,0.08,Cash on Delivery,Paid,4.6,4112
ORD12194,7120,Idika Barman,Female,58,Online,wagleaishani@example.net,7694970340,Kolhapur,West Bengal,25-04-2025,27-04-2025,Returned,Delhivery,Damaged Product,3,Bisleri Water Bottle 1L,1L,113,9,1017,0.16,Credit Card,Paid,1,5318
ORD12195,4489,Hemani Anne,Female,58,Online,taurora@example.net,8519007626,Sri Ganganagar,Tamil Nadu,25-11-2024,28-11-2024,Returned,Delhivery,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,16,416,0.28,Debit Card,Failed,1.4,19093
ORD12196,4307,Yasti Nanda,Other,24,Wholesale,atara@example.org,8596024208,Berhampur,Karnataka,29-05-2025,08-06-2025,Pending,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,1,29,0.21,UPI,Pending,2.2,5667
ORD12197,5878,Neelima Mammen,Other,57,Online,aachalarya@example.org,3763567214,Chennai,Maharashtra,17-08-2024,21-08-2024,Pending,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,5,145,0.25,UPI,Pending,1.3,19369
ORD12198,1202,Hamsini Raja,Other,27,Retail,sundersamarth@example.net,9295183706,South Dumdum,Madhya Pradesh,12-02-2025,22-02-2025,Returned,BlueDart,Damaged Product,1,Bisleri Water Bottle 250ml,250ml,138,8,1104,0.26,Net Banking,Failed,2.5,8794
